Date,Team,Sum_Passing Score
08/29/13,CAR,0.562832391994009
08/29/13,CHI,0.319544900850924
08/29/13,CIN,0.31531977752972
08/29/13,CLE,0.465394281050569
08/29/13,CLT,0.194305637471945
08/29/13,CRD,0.623273992135566
08/29/13,DAL,0.264518387960947
08/29/13,DEN,0.595777968081719
08/29/13,DET,0.66911995552914
08/29/13,HTX,0.639266733149995
08/29/13,JAX,0.265597320841183
08/29/13,KAN,0.439124527056725
08/29/13,MIA,0.426200514931412
08/29/13,MIN,0.160953500016193
08/29/13,NOR,0.57230589738792
08/29/13,NWE,0.256677698498571
08/29/13,NYG,0.625146029277824
08/29/13,NYJ,0.414603801651922
08/29/13,OTI,0.759253392829529
08/29/13,PHI,0.490024305457545
08/29/13,PIT,0.297526487016175
08/29/13,RAI,0.411755610002659
08/29/13,RAM,0.616281975329
08/29/13,SDG,0.204131219990478
08/29/13,SEA,0.691715347993627
08/29/13,SFO,0.520115998112141
08/29/13,TAM,0.29364664708066
08/29/15,ATL,0.464343011902441
08/29/15,BUF,1.04234213228964
08/29/15,CHI,0.849811504853477
08/29/15,CIN,0.692954379787093
08/29/15,CLE,0.650218885636216
08/29/15,CLT,0.683226885548309
08/29/15,DAL,0.47030015047019
08/29/15,DEN,0.564802835570191
08/29/15,GNB,0.538041661738236
08/29/15,MIA,0.735395107610443
08/29/15,MIN,0.671482362212186
08/29/15,NYG,0.543869537442693
08/29/15,NYJ,0.581995221209052
08/29/15,PHI,1.0581305376462
08/29/15,PIT,0.630233462443451
08/29/15,RAM,0.762257086216475
08/29/15,RAV,0.397107311914935
08/29/15,SDG,0.563916699335099
08/29/15,SEA,0.232002488844244
08/29/15,SFO,0.51726278801516
08/29/15,TAM,0.299293429593441
08/29/15,WAS,0.813733207388143
08/29/19,ATL,0.479594369364373
08/29/19,CAR,0.492001983153083
08/29/19,CHI,0.654576532620217
08/29/19,CIN,0.551553157646424
08/29/19,CLE,0.208958151274115
08/29/19,CLT,0.326202309552297
08/29/19,CRD,0.729807830865773
08/29/19,DAL,0.328915445067096
08/29/19,DEN,0.24084588340962
08/29/19,GNB,0.638039108056507
08/29/19,HTX,0.423366539160555
08/29/19,JAX,0.573913344161852
08/29/19,KAN,0.338613787971065
08/29/19,MIA,0.576025678206017
08/29/19,MIN,0.62979532013343
08/29/19,NOR,0.669455815676221
08/29/19,NWE,0.467161158458701
08/29/19,NYG,1.03438982410495
08/29/19,NYJ,0.8779184817799
08/29/19,PHI,0.262853895133899
08/29/19,PIT,0.687326425799408
08/29/19,RAI,0.701137747985663
08/29/19,RAM,0.253440539190614
08/29/19,RAV,0.735602784764091
08/29/19,SDG,5.38217020653361e-02
08/29/19,SEA,0.462691630486417
08/29/19,SFO,0.494693555571411
08/29/19,TAM,0.176302401265309
08/29/19,WAS,0.40585794803631
08/30/12,ATL,0.305974356845741
08/30/12,BUF,0.773443529541272
08/30/12,CAR,0.803823794797433
08/30/12,CHI,0.525193450830171
08/30/12,CIN,0.577812294770177
08/30/12,CLE,0.265337563983709
08/30/12,CLT,0.380838071464974
08/30/12,CRD,0.402142940432218
08/30/12,DEN,0.294173454281059
08/30/12,DET,0.902020401311902
08/30/12,GNB,0.685781638648699
08/30/12,JAX,0.785321112664019
08/30/12,KAN,0.680800212829614
08/30/12,MIN,0.565328977046675
08/30/12,NYJ,0.332015365154169
08/30/12,OTI,0.715114497344408
08/30/12,PHI,0.789748289200057
08/30/12,PIT,0.351983990011594
08/30/12,RAI,0.330265759358699
08/30/12,RAM,0.831914951286165
08/30/12,RAV,0.25137185700171
08/30/12,SDG,0.450944624560332
08/30/12,SEA,0.647822591557587
08/30/12,SFO,1.0280593169806
08/30/15,CRD,0.595944241195163
08/30/15,HTX,0.92878403187848
08/30/15,NOR,0.832968737967092
08/30/15,RAI,0.77251041863793
08/30/18,BUF,0.349945619188442
08/30/18,CAR,1.12469528238683
08/30/18,CIN,0.622545354726904
08/30/18,CLE,0.357673039714682
08/30/18,CLT,0.31796305912728
08/30/18,CRD,0.278794492663563
08/30/18,DAL,0.679126907474082
08/30/18,DEN,0.327379364425387
08/30/18,DET,0.181937421197526
08/30/18,GNB,0.576675900026351
08/30/18,HTX,0.514639201819507
08/30/18,JAX,0.607867488185616
08/30/18,KAN,0.278900109382623
08/30/18,MIA,0.768032957873339
08/30/18,MIN,0.688664576695166
08/30/18,NOR,0.428790765734639
08/30/18,NYG,0.635253564810165
08/30/18,NYJ,0.230842769044567
08/30/18,PIT,0.747126884274218
08/30/18,RAV,0.307074561653364
08/30/18,SDG,0.160549046068443
08/30/18,SEA,0.44571369357986
08/30/18,SFO,0.287992881803343
08/30/18,TAM,0.508229793641071
08/30/18,WAS,0.540621176110947
08/31/16,TAM,0.570308176853845
08/31/16,WAS,0.240206562493905
08/31/17,BUF,0.261718352804848
08/31/17,CAR,0.645044618961112
08/31/17,CHI,0.155705295101611
08/31/17,CIN,0.446909533169663
08/31/17,CLE,0.763083934413918
08/31/17,CLT,0.175782125855885
08/31/17,CRD,0.248802070070519
08/31/17,DEN,0.439832174279783
08/31/17,DET,0.630850110584444
08/31/17,GNB,0.712468242817427
08/31/17,KAN,0.722965492510599
08/31/17,MIA,0.561142304947729
08/31/17,MIN,0.323053801510465
08/31/17,NOR,0.31348559659437
08/31/17,NWE,0.780208677802489
08/31/17,NYG,1.01192182194036
08/31/17,NYJ,0.561699625996765
08/31/17,OTI,0.171110349233362
08/31/17,PIT,0.632754797329407
08/31/17,RAI,0.59476179269773
08/31/17,RAV,0.262254082196684
08/31/17,SDG,0.323753217508913
08/31/17,SEA,0.328949116929465
08/31/17,SFO,0.169660839231344
08/31/17,TAM,0.194020350648373
08/31/17,WAS,0.510387701114695
08/31/97,ATL,0.588709976668953
08/31/97,BUF,0.548739533729146
08/31/97,CAR,0.355195495031345
08/31/97,CIN,0.521979288416499
08/31/97,CLT,0.546888268876071
08/31/97,CRD,0.584025854521319
08/31/97,DAL,1.06715433577896
08/31/97,DEN,0.514475608352916
08/31/97,DET,0.442236914207774
08/31/97,JAX,0.874265240899765
08/31/97,KAN,0.301378053120238
08/31/97,MIA,0.381070930674133
08/31/97,MIN,0.522782212510369
08/31/97,NOR,0.486318021120433
08/31/97,NWE,0.99050535462613
08/31/97,NYG,0.544056008937488
08/31/97,NYJ,1.08004686270011
08/31/97,OTI,0.391720591112269
08/31/97,PHI,0.673908726320148
08/31/97,PIT,0.359234343915441
08/31/97,RAI,0.947642382922689
08/31/97,RAM,0.49399306883945
08/31/97,RAV,0.616701541723355
08/31/97,SDG,0.648572609649447
08/31/97,SEA,0.696374994868779
08/31/97,SFO,0.337120825928888
08/31/97,TAM,0.430122780430428
08/31/97,WAS,0.663684150060782
09/01/11,ATL,0.443774604365568
09/01/11,BUF,0.3971844733791
09/01/11,CAR,0.852448781443938
09/01/11,CHI,0.493503142674214
09/01/11,CIN,0.748725667260921
09/01/11,CLE,0.182741763756607
09/01/11,CLT,0.630181220282903
09/01/11,CRD,0.634780319611692
09/01/11,DAL,0.610706369841792
09/01/11,DEN,0.452776717254931
09/01/11,DET,0.688895197335839
09/01/11,GNB,0.561107268929732
09/01/11,HTX,0.519299331572952
09/01/11,JAX,0.655198428253886
09/01/11,KAN,0.904141460351181
09/01/11,MIA,0.754433414172656
09/01/11,MIN,0.587275716440557
09/01/11,NWE,0.533449045217793
09/01/11,NYG,0.266826496759095
09/01/11,NYJ,0.15201280680623
09/01/11,OTI,0.807674675480399
09/01/11,PHI,0.634999525772693
09/01/11,PIT,0.680021000468984
09/01/11,RAM,0.899932300769972
09/01/11,RAV,0.10287388929697
09/01/11,SDG,0.452723202591746
09/01/11,SFO,0.580736727652067
09/01/11,TAM,0.358017285494398
09/01/11,WAS,0.580201647410942
09/01/16,ATL,0.141163200055392
09/01/16,BUF,0.343621526617747
09/01/16,CAR,0.354073755654916
09/01/16,CHI,0.455137145248177
09/01/16,CIN,0.266652297989423
09/01/16,CLE,0.602725323673857
09/01/16,CLT,0.287792450937573
09/01/16,CRD,0.565105346925807
09/01/16,DEN,0.416309118317772
09/01/16,DET,0.758954323650311
09/01/16,GNB,0.299126936575048
09/01/16,HTX,0.640007308231874
09/01/16,JAX,0.400089781947053
09/01/16,KAN,0.489229259111569
09/01/16,MIA,0.241741822695351
09/01/16,NOR,0.331163702349608
09/01/16,NWE,0.650726927285843
09/01/16,NYG,0.235653168790715
09/01/16,NYJ,0.529591970521078
09/01/16,OTI,0.336407985818901
09/01/16,PHI,0.22786159536011
09/01/16,PIT,0.156174774321053
09/01/16,RAI,0.490490330243156
09/01/16,RAM,1.12163474367109
09/01/16,RAV,0.588761264623425
09/01/16,SDG,0.312150924803303
09/01/16,SEA,0.362311617590929
09/01/16,SFO,0.61511594534103
09/01/79,DET,0.853223122315353
09/01/79,TAM,0.780819463954785
09/01/91,ATL,0.224456643267383
09/01/91,BUF,1.18626232705125
09/01/91,CHI,0.611650304263248
09/01/91,CIN,0.714322474318443
09/01/91,CLE,0.669118047790536
09/01/91,CLT,0.569744641395451
09/01/91,CRD,0.515876854703761
09/01/91,DAL,0.734127127485522
09/01/91,DEN,1.01775648992999
09/01/91,DET,0.196623700347767
09/01/91,GNB,0.35297511977389
09/01/91,KAN,0.512575913346121
09/01/91,MIA,0.702298614198718
09/01/91,MIN,0.478924964611444
09/01/91,NOR,0.47697491248832
09/01/91,NWE,0.4787849142817
09/01/91,NYJ,0.495152830856728
09/01/91,OTI,0.949963214787664
09/01/91,PHI,0.778982601595871
09/01/91,PIT,0.801679766009651
09/01/91,RAI,0.807801875373326
09/01/91,RAM,1.07678003617548
09/01/91,SDG,0.887982576906991
09/01/91,SEA,1.33404954248758
09/01/91,TAM,0.518866130922162
09/01/91,WAS,0.92254842400034
09/01/96,ATL,0.345749392339486
09/01/96,BUF,0.476932362430083
09/01/96,CAR,0.540163195814849
09/01/96,CIN,0.495869808711136
09/01/96,CLT,0.855483794652573
09/01/96,CRD,0.607346770394365
09/01/96,DEN,0.693222686569956
09/01/96,DET,0.591103144641709
09/01/96,GNB,1.01629319446076
09/01/96,JAX,0.448294672993873
09/01/96,KAN,0.694971459595926
09/01/96,MIA,0.450872421212518
09/01/96,MIN,0.753844453502381
09/01/96,NOR,0.58808047440283
09/01/96,NWE,0.421982121945025
09/01/96,NYG,0.37528430138885
09/01/96,NYJ,0.352723990651414
09/01/96,OTI,0.45436555037235
09/01/96,PHI,0.623367660713649
09/01/96,PIT,0.66148856430958
09/01/96,RAI,0.429456994581991
09/01/96,RAM,0.404783365434779
09/01/96,RAV,0.519029912626897
09/01/96,SDG,0.860335273640361
09/01/96,SEA,0.53588251051278
09/01/96,SFO,0.678467277231149
09/01/96,TAM,0.219796173175671
09/01/96,WAS,0.359970081831328
09/01/97,CHI,0.436593376342483
09/01/97,GNB,0.513047851776381
09/02/11,RAI,0.543057263689818
09/02/11,SEA,0.750882102951023
09/02/78,NYG,0.656237465794116
09/02/78,TAM,0.783795871780499
09/02/79,ATL,0.840126702043085
09/02/79,BUF,0.331373407199569
09/02/79,CHI,0.504707551069944
09/02/79,CIN,0.537645140871124
09/02/79,CLE,0.665068293267819
09/02/79,CLT,0.855817529742445
09/02/79,CRD,0.514375441663246
09/02/79,DAL,1.06343747300246
09/02/79,DEN,0.878751853166422
09/02/79,GNB,0.299835415753946
09/02/79,KAN,0.355893983737677
09/02/79,MIA,0.444688945963347
09/02/79,MIN,0.967048831379071
09/02/79,NOR,1.25112473433905
09/02/79,NYG,0.498295735893527
09/02/79,NYJ,0.339312723299241
09/02/79,OTI,0.433453269114226
09/02/79,PHI,0.538933923983793
09/02/79,RAI,0.655854657319044
09/02/79,RAM,1.1692222070554
09/02/79,SDG,0.600467290205834
09/02/79,SEA,0.380253857263787
09/02/79,SFO,0.696420064047207
09/02/79,WAS,0.440585333918337
09/02/84,ATL,0.391563621879061
09/02/84,BUF,0.69850863987185
09/02/84,CHI,0.654564432858626
09/02/84,CIN,0.81154036076828
09/02/84,CLT,0.353298116547236
09/02/84,CRD,0.645506148204637
09/02/84,DEN,0.795674039868198
09/02/84,DET,0.589377218526639
09/02/84,GNB,0.408537803445294
09/02/84,KAN,0.852906332440643
09/02/84,MIA,0.887502628846379
09/02/84,MIN,0.169222180190922
09/02/84,NOR,0.321777390361841
09/02/84,NWE,0.487014218662278
09/02/84,NYG,0.843747010387118
09/02/84,NYJ,0.471043036963976
09/02/84,OTI,0.460486992248188
09/02/84,PHI,0.569286338035686
09/02/84,PIT,0.867526807558908
09/02/84,RAI,0.693481524900928
09/02/84,SDG,1.33737022824646
09/02/84,SFO,0.509168653152945
09/02/84,TAM,0.349865505842991
09/02/84,WAS,0.430918744796292
09/02/91,NYG,0.519240315449603
09/02/91,SFO,0.478651996748639
09/02/96,CHI,0.955492877915359
09/02/96,DAL,0.489929349951137
09/03/00,ATL,0.709500469729369
09/03/00,BUF,0.559033671326401
09/03/00,CAR,0.37161086416283
09/03/00,CHI,0.7762999136976
09/03/00,CLE,0.558328010271913
09/03/00,CLT,0.606092322027573
09/03/00,CRD,0.684459894324685
09/03/00,DAL,0.433522845269805
09/03/00,DET,0.314943047743341
09/03/00,GNB,0.486927204940506
09/03/00,JAX,0.599743417123596
09/03/00,KAN,0.607284712080638
09/03/00,MIA,0.464570090702344
09/03/00,MIN,0.394926866977949
09/03/00,NOR,0.323201741788431
09/03/00,NWE,0.51434241430569
09/03/00,NYG,0.458345826919159
09/03/00,NYJ,0.696897608201486
09/03/00,OTI,0.328740271493365
09/03/00,PHI,0.525425906485704
09/03/00,PIT,0.749113287886967
09/03/00,RAI,0.50233377252954
09/03/00,RAV,0.596713437365703
09/03/00,SDG,0.551624618832038
09/03/00,SEA,0.20410674618804
09/03/00,SFO,0.734156331051385
09/03/00,TAM,0.498717363307138
09/03/00,WAS,0.664512495748166
09/03/15,ATL,0.274754920504763
09/03/15,CAR,0.65815385685762
09/03/15,CHI,0.438172291668045
09/03/15,CIN,0.518270412252182
09/03/15,CLE,0.255596487115576
09/03/15,CLT,0.178658615246246
09/03/15,CRD,0.270139660967206
09/03/15,DEN,0.567748299163159
09/03/15,DET,0.553529468586468
09/03/15,GNB,0.768666292041968
09/03/15,HTX,0.295488633882662
09/03/15,JAX,0.413881492275823
09/03/15,KAN,0.698109872001136
09/03/15,MIA,0.242618340142009
09/03/15,MIN,0.606968248228382
09/03/15,NOR,0.68411405782355
09/03/15,NWE,0.381550650552226
09/03/15,NYG,0.408972786387953
09/03/15,NYJ,0.586538711287311
09/03/15,OTI,0.921200564082869
09/03/15,PHI,0.138046125142086
09/03/15,PIT,0.342752196065048
09/03/15,RAI,0.468092078482114
09/03/15,RAM,0.629835196644596
09/03/15,RAV,0.246968306521356
09/03/15,SDG,0.289041678562658
09/03/15,SEA,0.751362018286375
09/03/15,SFO,0.416754242079161
09/03/15,TAM,0.28733283526763
09/03/15,WAS,0.441670466074682
09/03/78,ATL,0.397470368235764
09/03/78,BUF,0.76360723351065
09/03/78,CHI,0.326935125317301
09/03/78,CIN,0.310990924725927
09/03/78,CLE,0.832191448696958
09/03/78,CRD,0.466674811135114
09/03/78,DEN,0.252320102716231
09/03/78,DET,0.127750182206311
09/03/78,GNB,0.330479396334141
09/03/78,KAN,0.731014021415931
09/03/78,MIA,0.798250840876562
09/03/78,MIN,0.657909088687678
09/03/78,NOR,0.493942119119277
09/03/78,NWE,0.470267947200413
09/03/78,NYJ,0.657586443192684
09/03/78,OTI,0.413916441713653
09/03/78,PHI,0.322987405372499
09/03/78,PIT,0.608923678549483
09/03/78,RAI,0.427868709571821
09/03/78,RAM,0.814058318504507
09/03/78,SDG,0.604452074722111
09/03/78,SEA,0.673335665806011
09/03/78,SFO,0.442079549128335
09/03/78,WAS,0.492828002093191
09/03/79,NWE,0.322141556693661
09/03/79,PIT,0.829809064344786
09/03/83,PHI,0.566609786675735
09/03/83,SFO,0.664237090938672
09/03/84,CLE,0.333766662749552
09/03/84,DAL,0.73247184228889
09/03/84,RAM,0.631537820879043
09/03/84,SEA,0.550169219829643
09/03/95,ATL,0.839219523078426
09/03/95,BUF,0.668963148858957
09/03/95,CAR,0.509353120494071
09/03/95,CHI,0.657012450039467
09/03/95,CIN,0.817204795595621
09/03/95,CLE,0.531347188289463
09/03/95,CLT,0.667095481446681
09/03/95,CRD,0.312369506711529
09/03/95,DEN,0.559443017265987
09/03/95,DET,0.532324166783182
09/03/95,GNB,0.561024202991852
09/03/95,JAX,0.33490582883574
09/03/95,KAN,0.737329810177733
09/03/95,MIA,0.736561694530818
09/03/95,MIN,0.549641604106426
09/03/95,NOR,0.676537149277297
09/03/95,NWE,0.775262291247269
09/03/95,NYJ,0.702187920722513
09/03/95,OTI,0.620761860222326
09/03/95,PHI,0.371231578757473
09/03/95,PIT,0.625499615400265
09/03/95,RAI,0.333932950463776
09/03/95,RAM,0.465725173247873
09/03/95,SDG,0.683121693642694
09/03/95,SEA,0.756248849839831
09/03/95,SFO,0.718008035517507
09/03/95,TAM,0.469833176290793
09/03/95,WAS,0.641302164651471
09/04/00,DEN,0.602043644770072
09/04/00,RAM,0.692613951100798
09/04/03,NYJ,0.4210974881108
09/04/03,WAS,0.361970612466013
09/04/08,NYG,0.429334850981971
09/04/08,WAS,0.474882114967911
09/04/14,GNB,0.344539483859326
09/04/14,SEA,0.454634576000806
09/04/78,CLT,0.170278549908543
09/04/78,DAL,1.2841321883807
09/04/83,ATL,0.439335307410342
09/04/83,BUF,0.283216708971522
09/04/83,CHI,0.635310503819339
09/04/83,CIN,0.469014221089566
09/04/83,CLE,0.610640162476653
09/04/83,CLT,0.541715730506374
09/04/83,CRD,0.702402380798372
09/04/83,DEN,0.281478355936897
09/04/83,DET,0.63400282112204
09/04/83,GNB,1.030176038125
09/04/83,KAN,0.799615774729098
09/04/83,MIA,0.458398187319697
09/04/83,MIN,0.545970488492304
09/04/83,NOR,0.49809811202303
09/04/83,NWE,0.32750064555401
09/04/83,NYG,0.201962365093882
09/04/83,NYJ,0.468545373734745
09/04/83,OTI,1.14244976588251
09/04/83,PIT,0.250125128912234
09/04/83,RAI,0.518100909226324
09/04/83,RAM,1.0642402555117
09/04/83,SDG,0.618197189588324
09/04/83,SEA,0.48643507391753
09/04/83,TAM,0.478534015534799
09/04/88,ATL,0.835546237799406
09/04/88,BUF,0.503764310992876
09/04/88,CHI,0.489743758858801
09/04/88,CIN,0.657578921238929
09/04/88,CLE,0.707424909329479
09/04/88,CLT,0.575148655697949
09/04/88,CRD,0.562111526565929
09/04/88,DAL,0.648117224960774
09/04/88,DEN,0.608609578326394
09/04/88,DET,0.404675724420342
09/04/88,GNB,0.42412091691033
09/04/88,KAN,0.256305252570418
09/04/88,MIA,0.719337828626751
09/04/88,MIN,0.344011877188339
09/04/88,NOR,0.585775896181533
09/04/88,NWE,0.643156335523244
09/04/88,NYJ,0.57740590588666
09/04/88,OTI,0.675708877363636
09/04/88,PHI,0.784663472140583
09/04/88,PIT,0.525756685797468
09/04/88,RAI,0.755874131154178
09/04/88,RAM,1.34355923841804
09/04/88,SDG,0.400427675213674
09/04/88,SEA,0.598581423148693
09/04/88,SFO,0.863935499769187
09/04/88,TAM,0.530431255787428
09/04/94,ATL,0.656530997387539
09/04/94,BUF,0.460514958271047
09/04/94,CHI,0.468511588220294
09/04/94,CIN,0.444511017471481
09/04/94,CLE,0.3218141490187
09/04/94,CLT,0.414606745131173
09/04/94,CRD,0.290364755112145
09/04/94,DAL,0.48904110086058
09/04/94,DEN,0.612434519977953
09/04/94,DET,0.529381834148031
09/04/94,GNB,0.443397071170643
09/04/94,KAN,0.611764705695785
09/04/94,MIA,0.77393216673969
09/04/94,MIN,0.226658989413994
09/04/94,NOR,0.541399529269736
09/04/94,NWE,0.766693311275187
09/04/94,NYG,0.286179385450312
09/04/94,NYJ,0.372032612132894
09/04/94,OTI,0.786306036947936
09/04/94,PHI,0.506299685467318
09/04/94,PIT,0.102449403824866
09/04/94,RAM,0.187497822963165
09/04/94,SDG,0.537702482257437
09/04/94,SEA,0.442825611899182
09/04/94,TAM,0.364415664984287
09/04/94,WAS,0.587531751286124
09/04/95,DAL,0.722891627674629
09/04/95,NYG,0.415071052913143
09/05/02,NYG,0.455106743469644
09/05/02,SFO,0.46835686038294
09/05/12,DAL,0.602243098005041
09/05/12,NYG,0.481085913103109
09/05/13,DEN,0.94502374819774
09/05/13,RAV,0.620464124150105
09/05/19,CHI,0.41830390070795
09/05/19,GNB,0.399070587896128
09/05/81,MIN,0.97276531088876
09/05/81,TAM,0.452753994410327
09/05/83,DAL,0.699661809934844
09/05/83,WAS,0.620884456275467
09/05/88,NYG,0.493741864264973
09/05/88,WAS,0.797184736900174
09/05/93,ATL,0.482188708973951
09/05/93,BUF,0.625582856342622
09/05/93,CHI,0.396628373370973
09/05/93,CIN,0.309841297059315
09/05/93,CLE,1.12015858050862
09/05/93,CLT,0.696129783954383
09/05/93,CRD,0.755245069500392
09/05/93,DEN,0.679983340381593
09/05/93,DET,0.460744073363179
09/05/93,GNB,0.56925784786414
09/05/93,KAN,0.953702089739821
09/05/93,MIA,0.793715449005394
09/05/93,MIN,0.2896822447616
09/05/93,NOR,0.478660085227837
09/05/93,NWE,0.468411762182267
09/05/93,NYG,0.663182426289204
09/05/93,NYJ,0.756364373957838
09/05/93,OTI,0.866832228884663
09/05/93,PHI,0.51332597011771
09/05/93,PIT,0.385920224232348
09/05/93,RAI,0.581433480400804
09/05/93,RAM,0.975114805512228
09/05/93,SDG,0.30316057290444
09/05/93,SEA,0.348666307520087
09/05/93,SFO,0.628105158316531
09/05/93,TAM,1.00994820115157
09/05/94,RAI,0.445815114631412
09/05/94,SFO,0.588258721124835
09/06/07,CLT,0.717016949557229
09/06/07,NOR,0.462561067334956
09/06/18,ATL,0.416198225877289
09/06/18,PHI,0.547544041604511
09/06/79,DEN,0.576433786598804
09/06/79,RAM,1.26418328984183
09/06/81,ATL,0.64369961981742
09/06/81,BUF,0.557167443543096
09/06/81,CHI,0.455260474540672
09/06/81,CIN,0.459637703827975
09/06/81,CLT,0.344125924925028
09/06/81,CRD,0.521434280561646
09/06/81,DAL,0.534137605900637
09/06/81,DEN,0.473138771655544
09/06/81,DET,0.433580763266751
09/06/81,GNB,0.310842367216656
09/06/81,KAN,0.478530076834716
09/06/81,MIA,0.394623484336301
09/06/81,NOR,0.810963535585469
09/06/81,NWE,0.698534514350423
09/06/81,NYG,0.467231899044281
09/06/81,NYJ,0.320767823401868
09/06/81,OTI,0.716075140229819
09/06/81,PHI,0.458632879109451
09/06/81,PIT,0.667630104881004
09/06/81,RAI,0.205031842019381
09/06/81,RAM,1.06791166452146
09/06/81,SEA,0.606490314883232
09/06/81,SFO,0.394112311544403
09/06/81,WAS,0.614919868116953
09/06/84,NYJ,0.187354757117159
09/06/84,PIT,0.491004897888579
09/06/92,ATL,0.948175957400576
09/06/92,BUF,0.805319578137311
09/06/92,CHI,0.778340871678167
09/06/92,CIN,0.422819595712668
09/06/92,CLE,0
09/06/92,CLT,0.516007821010217
09/06/92,CRD,0.881001521734014
09/06/92,DEN,0.292769458454951
09/06/92,DET,0.475508136448404
09/06/92,GNB,0.551141117164178
09/06/92,KAN,0.365195176159959
09/06/92,MIN,0.740813108772487
09/06/92,NOR,0.440743460377609
09/06/92,NYG,0.467810249887114
09/06/92,NYJ,0.838164545068741
09/06/92,OTI,0.655223533197202
09/06/92,PHI,0.471111856491789
09/06/92,PIT,0.838322482492192
09/06/92,RAI,0.247119512215938
09/06/92,RAM,1.08393542972673
09/06/92,SDG,0.356868065817789
09/06/92,SEA,0.365929063003778
09/06/92,SFO,0.996457602834602
09/06/92,TAM,0.535459981718887
09/06/93,DAL,0.889292439940585
09/06/93,WAS,0.785045510893734
09/06/98,ATL,0.468675970560679
09/06/98,BUF,0.703994545345148
09/06/98,CAR,1.33483981333168
09/06/98,CHI,0.544847981294036
09/06/98,CIN,0.582854555291902
09/06/98,CLT,0.435724093112917
09/06/98,CRD,0.482682570226512
09/06/98,DAL,0.624831000060334
09/06/98,DET,0.616115859388665
09/06/98,GNB,0.692318406553658
09/06/98,JAX,0.581140751268228
09/06/98,KAN,0.801940501021142
09/06/98,MIA,0.536772753815042
09/06/98,MIN,0.641603979936683
09/06/98,NOR,1.04364897330993
09/06/98,NYG,0.540897514127883
09/06/98,NYJ,0.92404876811287
09/06/98,OTI,0.913180122281368
09/06/98,PHI,9.18360658448113e-02
09/06/98,PIT,0.405199287175765
09/06/98,RAI,0.563697617307743
09/06/98,RAM,0.554235655358497
09/06/98,RAV,0.905092416927477
09/06/98,SDG,0.442255146717151
09/06/98,SEA,0.923064123688502
09/06/98,SFO,0.796715019574048
09/06/98,TAM,0.875175292733805
09/06/98,WAS,0.736048919501832
09/07/03,ATL,0.532598821976197
09/07/03,BUF,0.486975721518157
09/07/03,CAR,0.54954479471986
09/07/03,CHI,0.17080889129521
09/07/03,CIN,0.432524260989548
09/07/03,CLE,0.436090041289467
09/07/03,CLT,0.533059426206989
09/07/03,CRD,0.846693725370381
09/07/03,DAL,0.476526337482562
09/07/03,DEN,0.253772499344197
09/07/03,DET,0.790722919106869
09/07/03,GNB,0.461358967782452
09/07/03,HTX,0.83912612275183
09/07/03,JAX,0.600476413504514
09/07/03,KAN,0.529121271073306
09/07/03,MIA,0.557102984704402
09/07/03,MIN,0.642585497448997
09/07/03,NOR,0.69037492489831
09/07/03,NWE,0.394539712085979
09/07/03,NYG,0.444253875732167
09/07/03,OTI,0.712107113816793
09/07/03,PIT,0.721265373966951
09/07/03,RAI,0.831772282749606
09/07/03,RAM,0.843130986846257
09/07/03,RAV,0.546666360062029
09/07/03,SDG,0.457917520598534
09/07/03,SEA,0.456779025060289
09/07/03,SFO,0.667138926082892
09/07/06,MIA,0.372962710356675
09/07/06,PIT,0.565997571412325
09/07/08,ATL,0.378609197698745
09/07/08,BUF,0.78037544697761
09/07/08,CAR,0.675536464134918
09/07/08,CHI,0.341112843039498
09/07/08,CIN,0.222898320214372
09/07/08,CLE,0.417788824881894
09/07/08,CLT,0.735410625880309
09/07/08,CRD,0.48261639511974
09/07/08,DAL,0.657115378171588
09/07/08,DET,0.570436392096398
09/07/08,HTX,0.334633866113294
09/07/08,JAX,0.259589221128075
09/07/08,KAN,0.510538868432947
09/07/08,MIA,0.588554566877702
09/07/08,NOR,0.747549787441873
09/07/08,NWE,0.666891738879604
09/07/08,NYJ,0.472538978956623
09/07/08,OTI,0.468229014784604
09/07/08,PHI,1.0780370679461
09/07/08,PIT,0.564098126120825
09/07/08,RAM,0.300451059731038
09/07/08,RAV,0.459636462745345
09/07/08,SDG,0.665340576277878
09/07/08,SEA,0.371662668923715
09/07/08,SFO,0.227549323658115
09/07/08,TAM,0.561080991540738
09/07/14,ATL,0.734605927417509
09/07/14,BUF,0.316044105349904
09/07/14,CAR,0.521068731876768
09/07/14,CHI,0.558058943366627
09/07/14,CIN,0.556623270417489
09/07/14,CLE,0.369768089587801
09/07/14,CLT,0.559096975577741
09/07/14,DAL,0.303368431812457
09/07/14,DEN,0.578991416117528
09/07/14,HTX,0.396471719524211
09/07/14,JAX,0.512853804332194
09/07/14,KAN,0.210296192087282
09/07/14,MIA,0.408757921259849
09/07/14,MIN,0.451566151342574
09/07/14,NOR,0.558855215584866
09/07/14,NWE,0.506087203949234
09/07/14,NYJ,0.477093207468561
09/07/14,OTI,0.438637391441884
09/07/14,PHI,0.457300353876755
09/07/14,PIT,0.552295781434713
09/07/14,RAI,0.427996492151593
09/07/14,RAM,0.353839105939944
09/07/14,RAV,0.583509069340436
09/07/14,SFO,0.425016737677269
09/07/14,TAM,0.339111747695011
09/07/14,WAS,0.431373700981419
09/07/17,KAN,0.769345963492371
09/07/17,NWE,0.439967184442214
